#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
25	384	314	5020	507	0.564859437751004	0.429787722317843	0.333792312105565	0.412738573340983	0.131887550200803
25	403	303	5039	480	0.608802083333333	0.450843373493976	0.357532989099254	0.431436221074775	0.12578313253012
25	388	350	4999	488	0.554769076305221	0.444532415375789	0.333591508892714	0.412805507745267	0.134618473895582
25	387	330	5011	497	0.584994807892004	0.45144578313253	0.33750430292599	0.417949894817365	0.13285140562249
25	374	260	5080	511	0.614158829676071	0.418904188181297	0.333608720596672	0.413710078408874	0.123855421686747
25	353	297	5033	542	0.563155136268344	0.401135972461274	0.311962134251291	0.385103009440359	0.134779116465863
25	370	314	5033	508	0.568096646942801	0.427263339070568	0.323734939759036	0.409099254159495	0.132048192771084
25	354	303	5034	534	0.560924796747967	0.397401032702237	0.305482883916619	0.387939115770441	0.134457831325301
25	368	305	5034	518	0.565520833333333	0.41176133103844	0.323674698795181	0.396192388602027	0.132208835341365
26	360	360	4915	515	0.541786076132581	0.413089430894309	0.308002322880372	0.388931475029036	0.142276422764228
26	364	314	4971	501	0.564635416666667	0.417636469221835	0.320243902439025	0.395673635307782	0.132520325203252
26	362	306	4962	520	0.561451942740286	0.415435540069686	0.328449477351916	0.402036391792489	0.134308943089431
26	354	303	4981	512	0.557905982905983	0.404947735191638	0.313403019744483	0.386213704994193	0.132520325203252
26	366	352	4924	508	0.527677677677678	0.422955865272938	0.310296167247387	0.394645760743322	0.139837398373984
26	372	308	4967	503	0.573302938196555	0.441387921022067	0.335493612078978	0.417555168408827	0.131869918699187
26	355	272	4994	529	0.560482180293501	0.40253193960511	0.319198606271777	0.390927920318165	0.130243902439024
26	359	330	4942	519	0.543685300207039	0.403670150987224	0.304430894308943	0.384576778235315	0.138048780487805
26	355	287	4989	519	0.56	0.413130081300813	0.324668989547038	0.396864111498258	0.131056910569106
26	353	269	5001	527	0.592849631966351	0.406434378629501	0.321068524970964	0.400490444514835	0.129430894308943
27	367	289	4915	489	0.560083594566353	0.41776874115983	0.328830740216879	0.403394625176804	0.128382838283828
27	378	352	4862	468	0.530945165945166	0.450948844884488	0.33010372465818	0.410737859500236	0.135313531353135
27	369	319	4890	482	0.546161616161616	0.436710278170674	0.331394389438944	0.410075829011473	0.132178217821782
27	376	293	4910	481	0.57711239377906	0.424121876473362	0.317809995285243	0.395904054691184	0.127722772277228
27	381	308	4877	494	0.588636700786233	0.45049504950495	0.343552569542669	0.423986327204149	0.132343234323432
27	352	303	4888	517	0.554952076677316	0.411380245167374	0.310661244695898	0.387617868929751	0.135313531353135
27	385	322	4871	482	0.561059190031153	0.453848420556341	0.337093352192362	0.418519887703056	0.132673267326733
27	369	296	4898	497	0.578074788197487	0.441996699669967	0.341861150400754	0.418804023259469	0.130858085808581
27	376	301	4893	490	0.575858585858586	0.435779113625648	0.336486327204149	0.41980269455517	0.130528052805281
27	377	346	4845	492	0.525539215686274	0.4249057048562	0.325966525223951	0.403693226465504	0.138283828382838
28	357	332	4824	472	0.540264387963774	0.445071010860485	0.33358694354935	0.410367187810797	0.134335839598998
28	374	327	4819	465	0.56123417721519	0.448006922067072	0.336919680152763	0.416197962438564	0.132330827067669
28	362	343	4810	470	0.520473251028806	0.435224967179854	0.324865735767991	0.40207933253046	0.135839598997494
28	363	288	4838	496	0.568210678210678	0.420437999761308	0.333190118152524	0.412621561117802	0.130994152046784
28	378	306	4822	479	0.574924924924925	0.453884711779449	0.354075665353861	0.436740661176752	0.131161236424394
28	370	334	4802	479	0.561943164362519	0.434664041055019	0.315091299677766	0.399170545411147	0.135839598997494
